Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
5/20/2022 06:17:10	0.00	1.25	1.29	0.15	0.00	0.00	0.00	1.66	2.69	100.00	-0.52	20.26	0	1245	579	5	0	0	0	0	1829	595.31	6.15	2.57	4.79	21.28	5.96	12.99	0.95	23.47	26.02
5/20/2022 06:17:15	0.00	1.31	1.37	0.06	0.00	0.00	0.00	1.65	2.74	100.00	-0.50	20.24	0	1312	614	2	0	0	0	0	1929	589.55	6.11	2.53	4.85	21.25	5.96	12.96	0.95	23.68	26.23
5/20/2022 06:17:18	0.00	1.40	1.27	0.06	0.00	0.00	0.00	1.66	2.73	99.21	-0.52	20.26	0	1403	571	2	0	0	0	0	1975	578.28	6.04	2.48	4.96	21.22	6.14	12.77	0.95	23.75	26.10
5/20/2022 06:17:21	0.00	1.47	1.30	0.01	0.00	0.00	0.00	1.68	2.78	97.60	-0.51	20.22	0	1474	584	0	0	0	0	0	2059	568.92	6.08	2.53	5.10	21.39	6.14	12.78	0.95	23.77	26.13
5/20/2022 06:17:23	0.00	1.57	1.31	0.00	0.00	0.00	0.00	1.69	2.88	97.34	-0.51	20.15	0	1570	588	0	0	0	0	0	2158	567.39	6.06	2.52	5.39	21.53	6.30	12.90	0.95	23.86	26.16
5/20/2022 06:17:26	0.00	1.38	1.26	0.15	0.00	0.00	0.00	1.65	2.79	100.00	-0.51	20.13	0	1375	569	5	0	0	0	0	1949	587.23	6.11	2.64	5.06	21.24	6.26	12.97	0.95	23.97	26.10
5/20/2022 06:17:29	0.07	1.36	1.36	0.00	0.00	0.00	0.00	1.64	2.79	100.00	-0.51	20.18	39	1359	610	0	0	0	0	0	2008	592.75	5.94	2.53	4.89	21.13	5.94	12.90	0.95	23.93	26.12
5/20/2022 06:17:32	0.02	1.35	1.46	0.00	0.00	0.00	0.00	1.65	2.82	100.00	-0.51	20.11	10	1347	656	0	0	0	0	0	2013	596.05	6.08	2.46	4.90	21.26	5.98	13.07	0.95	24.04	26.12
5/20/2022 06:17:34	0.05	1.34	1.44	0.02	0.00	0.00	0.00	1.64	2.85	100.00	-0.52	20.18	29	1344	647	0	0	0	0	0	2020	595.05	6.07	2.53	4.90	21.26	6.02	13.10	0.95	24.10	26.17
5/20/2022 06:17:37	0.04	1.35	1.45	0.00	0.00	0.00	0.00	1.64	2.84	100.00	-0.51	20.18	22	1353	651	0	0	0	0	0	2027	594.50	6.05	2.47	4.88	21.17	6.03	13.03	0.95	24.15	26.19
5/20/2022 06:17:40	0.14	1.29	1.52	0.00	0.00	0.00	0.00	1.60	2.95	100.00	-0.51	20.19	72	1294	684	0	0	0	0	0	2050	594.65	6.11	2.44	4.85	21.07	5.96	13.21	0.95	24.21	26.12
5/20/2022 06:17:43	0.00	1.23	1.22	0.19	0.00	0.00	0.00	1.66	2.65	100.00	-0.51	20.17	0	1234	550	6	0	0	0	0	1790	594.53	6.10	2.54	4.76	21.27	6.02	12.97	0.95	24.17	26.08
5/20/2022 06:17:46	0.27	1.39	1.36	0.00	0.00	0.00	0.00	1.62	3.01	100.00	-0.52	20.15	142	1388	611	0	0	0	0	0	2141	583.17	5.99	2.53	5.02	21.16	6.11	13.13	0.95	24.29	26.21
5/20/2022 06:17:48	0.15	1.37	1.41	0.00	0.00	0.00	0.00	1.63	2.93	94.74	-0.50	20.14	82	1367	635	0	0	0	0	0	2083	552.24	6.04	2.43	4.98	21.19	6.04	13.10	0.95	24.29	26.17
5/20/2022 06:17:51	0.04	1.35	1.42	0.03	0.00	0.00	0.00	1.63	2.85	98.13	-0.52	20.14	20	1355	640	1	0	0	0	0	2016	571.99	6.06	2.54	4.93	21.13	6.05	13.02	0.95	24.28	26.15
5/20/2022 06:17:54	0.17	1.34	1.36	0.00	0.00	0.00	0.00	1.63	2.88	100.00	-0.51	20.12	92	1342	614	0	0	0	0	0	2048	593.24	5.97	2.46	4.89	21.13	5.97	13.03	0.95	24.41	26.14
5/20/2022 06:17:57	0.17	1.32	1.42	0.00	0.00	0.00	0.00	1.60	2.92	100.00	-0.51	20.13	92	1324	640	0	0	0	0	0	2055	593.09	6.00	2.42	4.86	20.97	5.99	13.04	0.95	24.44	26.17
5/20/2022 06:17:59	0.18	1.29	1.43	0.04	0.00	0.00	0.00	1.60	2.96	100.00	-0.52	20.16	97	1293	646	1	0	0	0	0	2038	593.13	6.07	2.58	4.90	21.01	5.98	13.17	0.95	24.59	26.19
5/20/2022 06:18:02	0.25	1.29	1.34	0.06	0.00	0.00	0.00	1.60	2.94	100.00	-0.50	20.12	131	1292	603	2	0	0	0	0	2028	592.03	5.99	2.49	4.85	20.94	6.03	13.07	0.95	24.49	26.15
5/20/2022 06:18:05	0.11	1.31	1.40	0.03	0.00	0.00	0.00	1.62	2.84	100.00	-0.53	20.22	58	1305	629	1	0	0	0	0	1992	591.56	6.02	2.48	4.81	21.09	5.98	13.04	0.95	24.52	26.19
5/20/2022 06:18:08	0.03	1.34	1.40	0.00	0.00	0.00	0.00	1.64	2.77	100.00	-0.51	20.21	18	1338	630	0	0	0	0	0	1987	592.08	6.00	2.35	4.85	21.11	5.95	12.92	0.95	24.55	26.09
5/20/2022 06:18:10	0.00	1.36	1.46	0.00	0.00	0.00	0.00	1.64	2.82	100.00	-0.51	20.00	0	1359	656	0	0	0	0	0	2014	592.59	6.11	2.49	4.92	21.17	5.98	12.97	0.95	24.74	26.19
5/20/2022 06:18:15	0.32	1.29	1.25	0.11	0.00	0.00	0.00	1.61	2.96	100.00	-0.52	20.12	168	1294	562	3	0	0	0	0	2027	589.34	5.99	2.55	4.91	21.10	6.09	13.16	0.95	24.72	26.07
5/20/2022 06:18:18	0.28	1.31	1.21	0.07	0.00	0.00	0.00	1.64	2.86	100.00	-0.52	20.20	148	1306	543	2	0	0	0	0	1999	592.66	5.90	2.60	4.89	21.17	5.95	13.04	0.95	24.65	26.24
